,Nodes in each layer,training accuracy,testing accuracy,training MSE,testing MSE
259,"(25, 15, 25)",0.9769874476987448,0.9707317073170731,0.02301255230125523,0.02926829268292683
260,"(25, 15, 30)",0.9748953974895398,0.9707317073170731,0.02510460251046025,0.02926829268292683
261,"(25, 20, 5)",0.9769874476987448,0.9707317073170731,0.02301255230125523,0.02926829268292683
262,"(25, 20, 10)",0.9748953974895398,0.9707317073170731,0.02510460251046025,0.02926829268292683
263,"(25, 25, 10)",0.9769874476987448,0.9707317073170731,0.02301255230125523,0.02926829268292683
264,"(25, 25, 20)",0.9769874476987448,0.9707317073170731,0.02301255230125523,0.02926829268292683
265,"(25, 30, 10)",0.9748953974895398,0.9707317073170731,0.02510460251046025,0.02926829268292683
266,"(25, 30, 35)",0.9769874476987448,0.9707317073170731,0.02301255230125523,0.02926829268292683
267,"(25, 35, 5)",0.9769874476987448,0.9707317073170731,0.02301255230125523,0.02926829268292683
268,"(25, 35, 20)",0.9748953974895398,0.9707317073170731,0.02510460251046025,0.02926829268292683
269,"(25, 35, 30)",0.9769874476987448,0.9707317073170731,0.02301255230125523,0.02926829268292683
270,"(30, 5, 5)",0.9748953974895398,0.9707317073170731,0.02510460251046025,0.02926829268292683
271,"(30, 5, 10)",0.9790794979079498,0.9707317073170731,0.02092050209205021,0.02926829268292683
272,"(30, 5, 15)",0.9707112970711297,0.9707317073170731,0.029288702928870293,0.02926829268292683
273,"(30, 5, 20)",0.9790794979079498,0.9707317073170731,0.02092050209205021,0.02926829268292683
274,"(30, 10, 5)",0.9748953974895398,0.9707317073170731,0.02510460251046025,0.02926829268292683
275,"(30, 10, 15)",0.9769874476987448,0.9707317073170731,0.02301255230125523,0.02926829268292683
276,"(30, 10, 25)",0.9707112970711297,0.9707317073170731,0.029288702928870293,0.02926829268292683
277,"(30, 10, 35)",0.9748953974895398,0.9707317073170731,0.02510460251046025,0.02926829268292683
278,"(30, 15, 5)",0.9748953974895398,0.9707317073170731,0.02510460251046025,0.02926829268292683
279,"(30, 15, 10)",0.9790794979079498,0.9707317073170731,0.02092050209205021,0.02926829268292683
280,"(30, 15, 15)",0.9811715481171548,0.9707317073170731,0.01882845188284519,0.02926829268292683
281,"(30, 20, 10)",0.9790794979079498,0.9707317073170731,0.02092050209205021,0.02926829268292683
282,"(30, 20, 15)",0.9790794979079498,0.9707317073170731,0.02092050209205021,0.02926829268292683
283,"(30, 20, 25)",0.9769874476987448,0.9707317073170731,0.02301255230125523,0.02926829268292683
