,Nodes in each layer,training accuracy,testing accuracy,training MSE,testing MSE
256,"(20, 10, 15)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
257,"(20, 15, 15)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
258,"(20, 15, 25)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
259,"(20, 15, 30)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
260,"(20, 25, 15)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
261,"(20, 25, 25)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
262,"(20, 30, 5)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
263,"(20, 35, 25)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
264,"(20, 35, 30)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
265,"(25, 5, 20)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
266,"(25, 5, 30)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
267,"(25, 10, 20)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
268,"(25, 10, 25)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
269,"(25, 10, 30)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
270,"(25, 10, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
271,"(25, 15, 5)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
272,"(25, 15, 15)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
273,"(25, 20, 10)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
274,"(25, 20, 25)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
275,"(25, 25, 5)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
276,"(25, 25, 20)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
277,"(25, 25, 30)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
278,"(25, 30, 15)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
279,"(25, 30, 20)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
280,"(25, 30, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
